,index,osm_type,osm_id,lat,lng,name,full_name
299,80,way,39213265,-37.8198452,144.97049584999996,Mercantile Rowing Club,Mercantile Rowing Club source Vicmap Address building sport rowing
300,80,way,39213266,-37.81984472359769,144.97077395623984,Melbourne Grammar Boat Shed,Melbourne Grammar Boat Shed source Vicmap Address building sport rowing
72,80,node,7263799396,-37.8169127,144.9697481,nan,amenity bicycle_parking capacity 14 bicycle_parking stands
297,80,way,39213263,-37.81989207170902,144.9699114385364,Richmond Rowing Club,Richmond Rowing Club building sport rowing
248,80,node,11311118815,-37.8187298,144.9720741,nan,amenity bench backrest
242,80,node,11311107053,-37.8187798,144.9723609,nan,amenity bench backrest
298,80,way,39213264,-37.81986717657661,144.9701949926043,Melbourne Rowing Club,Melbourne Rowing Club source Vicmap Address building sport rowing
416,80,way,721761332,-37.81793735,144.9722413,nan,natural tree_row
262,81,way,24530873,-37.819171660615254,144.97333436786923,nan,highway footway foot surface fine_gravel lit
438,81,way,991624394,-37.818724599999996,144.97200114999998,nan,highway footway surface fine_gravel lit
437,81,way,991624393,-37.818710100000004,144.97247785,nan,highway footway surface fine_gravel lit
436,81,way,991624392,-37.8186608,144.97202045,nan,highway footway surface fine_gravel lit
367,81,way,627338736,-37.81857834517334,144.97144929621376,nan,highway footway surface fine_gravel lit
361,81,way,627338726,-37.81869576194194,144.97147162151074,nan,highway footway surface fine_gravel lit
346,81,way,342431866,-37.818608239245115,144.96914509392562,Princes Walk,Princes Walk highway footway foot bicycle surface paved
353,81,way,463048745,-37.81953851443668,144.9753346391455,Tanderrum Bridge,Tanderrum Bridge highway pedestrian layer 1 surface concrete bridge width 4 smoothness excellent
343,81,way,342431418,-37.81874099346829,144.97147646992033,nan,highway footway source survey surface fine_gravel lit
244,81,node,11311116702,-37.8189152,144.9730037,nan,amenity drinking_water fountain bubbler
339,82,way,463048745,-37.81953851443668,144.9753346391455,Tanderrum Bridge,Tanderrum Bridge highway pedestrian layer 1 surface concrete bridge width 4 smoothness excellent
319,82,way,253888624,-37.82296112642853,144.97673193081286,Yarra River,Yarra River waterway river source bing boat
32,82,node,4056451157,-37.8187479,144.9741091,nan,amenity drinking_water
34,82,node,5318248820,-37.8182937,144.9712166,nan,amenity drinking_water
33,82,node,5227303244,-37.8195647,144.9718232,nan,amenity drinking_water
9,82,node,2705197566,-37.8205451,144.9731787,nan,amenity drinking_water
7,82,node,2705171086,-37.8206568,144.970716,nan,amenity drinking_water
259,82,way,8038315,-37.818439849841376,144.97314381565226,Capital City Trail Main Yarra Trail,Capital City Trail Main Yarra Trail highway cycleway source nearmap foot designated bicycle designated
256,82,node,11311116702,-37.8189152,144.9730037,nan,amenity drinking_water fountain bubbler
436,82,relation,954522,-37.82255267496036,144.994643739013,nan,natural water type multipolygon water river
48,83,node,6741658224,-37.8189411,144.9729364,Angel,Angel tourism artwork artwork_type sculpture artist_name Deborah Halpern
35,83,node,5922126205,-37.8183866,144.9718323,nan,tourism artwork artwork_type sculpture
293,83,way,233836125,-37.81828465177916,144.97156172899565,ArtPlay,ArtPlay operator City of Melbourne building phone +61 3 9664 7900
128,83,node,9161912879,-37.8184153,144.9716402,Once Upon A Slime,Once Upon A Slime tourism artwork artwork_type sculpture
45,83,node,6741658218,-37.8185927,144.9718154,Birrarung Wilam (Common Ground),Birrarung Wilam (Common Ground) tourism artwork start_date 2006
264,83,way,38614008,-37.82034415713141,144.97331636913663,nan,amenity toilets building
367,83,way,991624389,-37.81809413326913,144.97202635109264,Futurescape,Futurescape tourism artwork start_date 2013 artwork_type sculpture artist_name Helen Bodycomb area
178,83,node,10763211578,-37.8201657,144.9708961,nan,natural tree
179,83,node,10763211579,-37.8201879,144.9708451,nan,natural tree
180,83,node,10763211581,-37.8200957,144.9707767,nan,natural tree
169,84,way,46330961,-37.81882630663302,144.97385863029893,Birrarung Marr,Birrarung Marr layer -3 leisure park
61,84,node,9161912853,-37.8197922,144.9747747,nan,leisure picnic_table
165,84,way,45762751,-37.81825309106727,144.97621276879346,nan,highway pedestrian layer 2 surface concrete bridge lit area
202,84,way,415183238,-37.81967952181697,144.97035201582096,nan,highway pedestrian bicycle surface asphalt area
124,84,node,11311116702,-37.8189152,144.9730037,nan,amenity drinking_water fountain bubbler
254,84,way,1017261273,-37.81955035,144.97181395,nan,highway steps surface asphalt
262,84,way,1182151649,-37.81957228717027,144.9718603345979,nan,landuse grass
261,84,way,1182151648,-37.81972378154375,144.97267793527695,nan,landuse grass
259,84,way,1182004979,-37.819639293519984,144.97083581252747,nan,landuse grass
260,84,way,1182004989,-37.81991743482666,144.97237422164883,nan,landuse grass
275,85,way,969576671,-37.8202445,144.9733584,nan,amenity parking
161,85,way,22977506,-37.8177643572395,144.97142481091805,nan,access fee amenity parking barrier fence layer 1 building opening_hours 24/7 parking multi-storey
141,85,node,11311080740,-37.8188991,144.9728296,nan,amenity bench
152,85,node,11311117646,-37.818713,144.9723196,nan,amenity bench
150,85,node,11311115044,-37.8187198,144.9724282,nan,amenity bench
149,85,node,11311109748,-37.8187561,144.9725994,nan,amenity bench
145,85,node,11311097177,-37.8187843,144.9727011,nan,amenity bench
144,85,node,11311087577,-37.818697,144.9721672,nan,amenity bench
143,85,node,11311086766,-37.8187669,144.972646,nan,amenity bench
142,85,node,11311083797,-37.8187109,144.9722547,nan,amenity bench
105,86,way,24530854,-37.81715613164185,144.97332159621794,Main Yarra Trail Capital City Trail,Main Yarra Trail Capital City Trail bicycle designated foot designated highway cycleway layer 1 surface asphalt bridge
201,86,way,463048745,-37.81953851443668,144.9753346391455,Tanderrum Bridge,Tanderrum Bridge highway pedestrian layer 1 surface concrete bridge smoothness excellent width 4
125,86,way,45368484,-37.81807257962171,144.97485147743544,Main Yarra Trail Capital City Trail,Main Yarra Trail Capital City Trail bicycle foot highway cycleway surface asphalt
238,86,way,930126885,-37.81830395,144.9752071,Main Yarra Trail Capital City Trail,Main Yarra Trail Capital City Trail bicycle foot highway cycleway surface asphalt
187,86,way,342431867,-37.81968949117602,144.97589569677115,Main Yarra Trail Capital City Trail,Main Yarra Trail Capital City Trail bicycle foot highway cycleway surface asphalt
107,86,way,24530873,-37.819171660615254,144.97333436786923,nan,foot highway footway surface fine_gravel lit
155,86,way,131707394,-37.81953338805211,144.98572501662917,Yarra Park,Yarra Park leisure park layer -3 surface grass
100,86,way,8038315,-37.818439849841376,144.97314381565226,Capital City Trail Main Yarra Trail,Capital City Trail Main Yarra Trail bicycle designated foot designated highway cycleway source nearmap
271,86,relation,1976776,-37.82016781098954,144.9776858540563,nan,highway pedestrian area surface concrete type multipolygon
99,86,way,8038239,-37.8184488,144.97813639999998,William Barak Bridge,William Barak Bridge bicycle designated foot designated highway cycleway layer 1 surface concrete lit bridge source nearmap
160,87,way,225874591,-37.816387129927215,144.97592025648032,Gallagher Insurance Broker Melbourne,Gallagher Insurance Broker Melbourne office company source Vicmap Address building
273,87,relation,2383266,-37.825054086728436,144.97150807624752,Melbourne,Melbourne Melbourne CBD place suburb type boundary admin_level 9 boundary administrative loc_name City population 54941
24,87,node,2216412666,-37.8182938,144.9757334,Stop 7A: William Barak Bridge,Stop 7A: William Barak Bridge railway tram_stop ref 7A network PTV - Metropolitan Trams operator Keolis Downer public_transport stop_position tram
3,87,node,252588293,-37.8182346,144.9759799,Stop 7A: William Barak Bridge,Stop 7A: William Barak Bridge railway tram_stop ref 7A network PTV - Metropolitan Trams operator Keolis Downer public_transport stop_position tram
128,87,way,45407599,-37.819227850000004,144.97950925,Burnley Loop Line,Burnley Loop Line railway rail electrified contact_line frequency 0 gauge 1600 maxspeed 60 voltage 1500 source nearmap
195,87,way,413591734,-37.818223596859795,144.97584791351343,Stop 7A: William Barak Bridge,Stop 7A: William Barak Bridge railway platform ref 7A network PTV - Metropolitan Trams operator Yarra Trams public_transport platform tram tactile_paving bench route_ref 70 shelter wheelchair
196,87,way,413591737,-37.818308699999996,144.97586509387867,Stop 7A: William Barak Bridge,Stop 7A: William Barak Bridge railway platform ref 7A network PTV - Metropolitan Trams operator Yarra Trams public_transport platform tram tactile_paving bench route_ref 70 shelter wheelchair
274,87,relation,2384437,-37.814430626022336,144.98258001001972,East Melbourne,East Melbourne place suburb postal_code 3002 type boundary admin_level 9 boundary administrative population 4964
32,87,node,6741658228,-37.8200896,144.9751022,nan,amenity bbq fuel electric
33,87,node,6741658231,-37.8198165,144.9748033,nan,amenity bbq fuel electric
304,88,relation,2383266,-37.825054086728436,144.97150807624752,Melbourne,Melbourne Melbourne CBD place suburb type boundary admin_level 9 boundary administrative loc_name City population 54941
141,88,way,45762304,-37.81952911258658,144.9787826066234,Stop 7B: Rod Laver Arena,Stop 7B: Rod Laver Arena railway platform ref 7B network PTV - Metropolitan Trams operator Yarra Trams public_transport platform tram tactile_paving area lit bench bin route_ref 70 shelter wheelchair
142,88,way,45762305,-37.81943956967429,144.97884816671447,Stop 7B: Rod Laver Arena,Stop 7B: Rod Laver Arena railway platform ref 7B network PTV - Metropolitan Trams operator Yarra Trams public_transport platform tram tactile_paving area bench bin route_ref 70 shelter wheelchair
162,88,way,225874591,-37.816387129927215,144.97592025648032,Gallagher Insurance Broker Melbourne,Gallagher Insurance Broker Melbourne office company source Vicmap Address building
205,88,way,413591734,-37.818223596859795,144.97584791351343,Stop 7A: William Barak Bridge,Stop 7A: William Barak Bridge railway platform ref 7A network PTV - Metropolitan Trams operator Yarra Trams public_transport platform tram tactile_paving bench route_ref 70 shelter wheelchair
206,88,way,413591737,-37.818308699999996,144.97586509387867,Stop 7A: William Barak Bridge,Stop 7A: William Barak Bridge railway platform ref 7A network PTV - Metropolitan Trams operator Yarra Trams public_transport platform tram tactile_paving bench route_ref 70 shelter wheelchair
161,88,way,220550128,-37.82182561792012,144.9802276830592,Melbourne Park,Melbourne Park leisure sports_centre
42,88,node,4148845979,-37.8193282,144.978453,Stop 7B: Rod Laver Arena,Stop 7B: Rod Laver Arena railway tram_stop ref 7B network PTV - Metropolitan Trams operator Keolis Downer public_transport stop_position tram
43,88,node,4148845980,-37.8196425,144.9791651,Stop 7B: Rod Laver Arena,Stop 7B: Rod Laver Arena railway tram_stop ref 7B network PTV - Metropolitan Trams operator Keolis Downer public_transport stop_position tram
155,88,way,131707394,-37.81953338805211,144.98572501662917,Yarra Park,Yarra Park layer -3 leisure park surface grass
106,89,node,9950383913,-37.8194267,144.9810506,nan,natural tree
74,89,node,8998978503,-37.8173123,144.9778569,nan,natural tree
34,89,node,2941320629,-37.8194402,144.9803215,nan,natural tree
105,89,node,9950383912,-37.8193177,144.9808843,nan,natural tree
33,89,node,2941320628,-37.8191287,144.979769,nan,natural tree
32,89,node,2941320353,-37.8185728,144.9822694,nan,natural tree
31,89,node,2941320351,-37.8185006,144.9818656,nan,natural tree
72,89,node,8998978501,-37.817148,144.9778869,nan,natural tree
73,89,node,8998978502,-37.817221,144.9778769,nan,natural tree
29,89,node,1594632483,-37.8203838,144.9787549,nan,natural tree
213,90,way,220550128,-37.82182561792012,144.9802276830592,Melbourne Park,Melbourne Park leisure sports_centre
280,90,way,972298757,-37.819103965822286,144.9817188668861,Team Merchandise,Team Merchandise building shop
144,90,way,8037539,-37.81998361866978,144.9834560480462,nan,lit surface grass leisure pitch sport australian_football
309,90,way,1043590388,-37.81998025998747,144.9834443796775,nan,lit surface grass leisure pitch sport cricket
260,90,way,801007082,-37.82096999246568,144.97999075716828,Centrepiece Melbourne,Centrepiece Melbourne amenity conference_centre building
308,90,way,1029192665,-37.82055896418047,144.97894384330203,Australian Tennis Hall of Fame,Australian Tennis Hall of Fame area artwork_type bust tourism artwork
172,90,way,45304080,-37.81940989060191,144.9813906015,nan,leisure pitch sport cricket_nets
205,90,way,131709272,-37.819176655806174,144.9827929618868,MCC Members Reserve,MCC Members Reserve height 50 m layer 2 building grandstand
281,90,way,972298796,-37.81707923210506,144.98077994998647,nan,source Vicmap Address building craft boatbuilder
212,90,way,210337258,-37.81984246412994,144.98339536821518,Melbourne Cricket Ground,Melbourne Cricket Ground surface concrete leisure stadium sport australian_football;cricket;multi source Bing alt_name MCG wheelchair limited alt_sport Cricket phone +61 3 9657 8888
87,91,node,8998978450,-37.8190612,144.9818768,Dennis Lillee,Dennis Lillee historic memorial memorial statue
70,91,node,8378740950,-37.8185211,144.9831162,Shane Warne,Shane Warne historic memorial memorial statue material bronze artist_name Louis Lauman
90,91,node,9488601171,-37.8179852,144.9831792,Jim Stynes,Jim Stynes historic memorial memorial statue
86,91,node,8998978447,-37.8185644,144.9841095,Betty Cuthbert,Betty Cuthbert historic memorial memorial statue
225,91,way,778411844,-37.81844478346611,144.97815077155704,nan,man_made bridge layer 2
88,91,node,8998978451,-37.8198477,144.9815502,Bill Ponsford,Bill Ponsford historic memorial memorial statue
66,91,node,8378725394,-37.8205545,144.982212,nan,operator MCC height 55 man_made flagpole lit subject Victoria description Victorian Flag
65,91,node,8378725393,-37.8205963,144.9822431,nan,operator MCC height 55 man_made flagpole country AU lit subject Australia
89,91,node,9488601170,-37.8173642,144.9832749,Kevin Bartlett,Kevin Bartlett historic memorial memorial statue
85,91,node,8998978446,-37.8187339,144.9823207,nan,amenity waste_basket
86,92,node,8998978445,-37.8188209,144.9821166,nan,historic memorial memorial statue inscription First recorded game of Australian Football
148,92,way,8037539,-37.81998361866978,144.9834560480462,nan,surface grass lit leisure pitch sport australian_football
219,92,way,562689869,-37.82040021362194,144.9799221566515,Tennis Australia Headquarters,Tennis Australia Headquarters building office
64,92,node,8378725394,-37.8205545,144.982212,nan,operator MCC height 55 man_made flagpole lit subject Victoria description Victorian Flag
55,92,node,4469617901,-37.8188712,144.9843496,The Australian Sports Museum,The Australian Sports Museum fee old_name The National Sport Museum opening_hours Mo-Su 10:00-17:00 tourism museum
63,92,node,8378725393,-37.8205963,144.9822431,nan,operator MCC height 55 man_made flagpole country AU lit subject Australia
309,92,relation,2384437,-37.814430626022336,144.98258001001972,East Melbourne,East Melbourne place suburb postal_code 3002 type boundary admin_level 9 boundary administrative population 4964
144,92,node,10228158775,-37.8200327,144.9816363,nan,amenity atm operator BOM brand BOM official_name Bank of Melbourne
192,92,way,210337258,-37.81984246412994,144.98339536821518,Melbourne Cricket Ground,Melbourne Cricket Ground surface concrete leisure stadium sport australian_football;cricket;multi source Bing alt_name MCG alt_sport Cricket phone +61 3 9657 8888 wheelchair limited
308,92,relation,2383266,-37.825054086728436,144.97150807624752,Melbourne,Melbourne Melbourne CBD place suburb type boundary admin_level 9 boundary administrative loc_name City population 54941
115,93,node,7913379062,-37.8162551,144.9838094,nan,railway tram_crossing
116,93,node,7913379063,-37.8163749,144.9853492,nan,railway tram_crossing
117,93,node,7913379064,-37.8163294,144.9850219,nan,railway tram_crossing
118,93,node,7913379065,-37.8164112,144.9853441,nan,railway tram_crossing
119,93,node,7913379066,-37.8163892,144.9850341,nan,railway tram_crossing
79,93,node,4148846600,-37.8163442,144.9851212,nan,railway tram_level_crossing
80,93,node,4148846602,-37.8163661,144.9852735,nan,railway tram_level_crossing
81,93,node,4148846604,-37.8163952,144.985112,nan,railway tram_level_crossing
82,93,node,4148846605,-37.8164077,144.9852661,nan,railway tram_level_crossing
336,93,way,131707399,-37.816432245147375,144.98415925430874,nan,building railway
21,94,node,5302874019,-38.340182,144.736967,Happy Fays Sorrento,Happy Fays Sorrento amenity pub
18,94,node,5302874012,-38.3397529,144.7366703,Red Fox Run,Red Fox Run shop interior_decoration
71,94,way,695932628,-38.338571332237706,144.73501184197872,Welland Drive,Welland Drive highway residential maxspeed 50
12,94,node,5302873999,-38.3397855,144.7365821,Buckleys,Buckleys amenity restaurant outdoor_seating
30,94,node,9336165592,-38.3395123,144.7377973,Marlene Miller,Marlene Miller shop antiques
28,94,node,9336158205,-38.3396765,144.7371305,Green Box Eco Shop,Green Box Eco Shop shop doityourself
31,94,node,9336169519,-38.339537,144.7376686,Nura Gallery,Nura Gallery tourism gallery
68,94,way,559955683,-38.34106780959335,144.73643480138006,Pioneer Memorial Gardens,Pioneer Memorial Gardens leisure park
48,94,way,90292547,-38.339221972711044,144.7379996834656,Ritchies,Ritchies brand Ritchies shop supermarket branch Sorrento building retail phone +61 3 5984 8500
24,94,node,9336138769,-38.3395242,144.738098,nan,amenity drinking_water fountain bubbler
47,95,way,231532289,-38.34585001613347,144.72802563604827,All Smiles - Sorrento Ocean Beach,All Smiles - Sorrento Ocean Beach amenity cafe building old_name Coppins Kiosk
61,95,relation,2451382,-38.34462732697826,144.74196310196928,Sorrento,Sorrento type boundary admin_level 9 boundary administrative postal_code 3943
62,95,relation,2451385,-38.32267844436378,144.70016831546283,Portsea,Portsea population 446 type boundary admin_level 9 boundary administrative postal_code 3944
48,95,way,231532290,-38.34492452746625,144.72530487443356,Coppin's Lookout,Coppin's Lookout source Bing tourism viewpoint building
2,95,node,1074602400,-38.3455882,144.7254659,nan,tourism viewpoint
49,95,way,231532291,-38.34521666217467,144.72793567114064,Ocean Beach Road,Ocean Beach Road surface asphalt highway tertiary junction roundabout
65,95,relation,3866092,-37.758171564198555,147.28107401863244,Eastern Victoria Region,Eastern Victoria Region type boundary boundary political political_division au_vic_lc
0,95,node,1074602189,-38.345704,144.7287882,nan,amenity bench material wood
19,95,way,147612639,-38.3452327431141,144.7272498686913,nan,amenity parking surface asphalt access parking surface
16,95,way,147612636,-38.345468593835676,144.72728163109898,nan,amenity parking surface asphalt access parking surface
5,96,node,9854934261,-38.3453187,144.7266608,Sorrento Surf Life Saving Club,Sorrento Surf Life Saving Club club surf_life_saving emergency lifeguard_base
47,96,way,231532289,-38.34585001613347,144.72802563604827,All Smiles - Sorrento Ocean Beach,All Smiles - Sorrento Ocean Beach amenity cafe building old_name Coppins Kiosk
6,96,way,25735265,-38.34676310063126,144.72824822569063,Sorrento Ocean Beach,Sorrento Ocean Beach natural beach surface sand access layer 1
58,96,way,958620193,-38.34480869495851,144.7229438426761,nan,natural beach
1,96,node,1074602303,-38.3457059,144.7247571,Sorrento back beach,Sorrento back beach tourism viewpoint
23,96,way,176326098,-38.383951453214195,144.7724273072527,nan,source Bing natural coastline
0,96,node,1074602189,-38.345704,144.7287882,nan,amenity bench material wood
16,96,way,147612636,-38.345468593835676,144.72728163109898,nan,amenity parking surface asphalt access parking surface
17,96,way,147612637,-38.34559378064804,144.7272118641609,nan,amenity parking surface asphalt access parking surface
19,96,way,147612639,-38.3452327431141,144.7272498686913,nan,amenity parking surface asphalt access parking surface
44,97,way,231532290,-38.34492452746625,144.72530487443356,Coppin's Lookout,Coppin's Lookout source Bing tourism viewpoint building
1,97,node,1074602400,-38.3455882,144.7254659,nan,tourism viewpoint
0,97,node,1074602303,-38.3457059,144.7247571,Sorrento back beach,Sorrento back beach tourism viewpoint
26,97,way,231442487,-38.345283050000006,144.7254179,nan,source Bing surface wood highway steps layer 1 bridge
30,97,way,231442491,-38.345358950000005,144.72547645,nan,source Bing surface wood highway steps layer 1 bridge
38,97,way,231442503,-38.3456526047141,144.7265664237114,nan,source Bing surface wood highway steps layer 1 bridge
40,97,way,231442506,-38.34562732104923,144.724857835929,nan,source Bing surface wood highway steps layer 1 bridge
27,97,way,231442488,-38.34501285,144.7252787,nan,source Bing surface wood highway steps layer 1 bridge
47,97,way,231532299,-38.34568994480006,144.7246831840287,nan,source Bing surface wood highway steps layer 1 bridge
33,97,way,231442494,-38.34536566889724,144.7264338630237,nan,source Bing surface wood highway steps layer 1 bridge
3,98,way,25735265,-38.34676310063126,144.72824822569063,Sorrento Ocean Beach,Sorrento Ocean Beach natural beach surface sand access layer 1
48,98,relation,9727563,-38.42093311910459,144.82464498704033,nan,natural scrub fixme large areas of sand and rock should be excluded. type multipolygon
38,98,way,958620193,-38.34480869495851,144.7229438426761,nan,natural beach
1,98,node,1074602400,-38.3455882,144.7254659,nan,tourism viewpoint
0,98,node,1074602303,-38.3457059,144.7247571,Sorrento back beach,Sorrento back beach tourism viewpoint
2,98,node,9854934261,-38.3453187,144.7266608,Sorrento Surf Life Saving Club,Sorrento Surf Life Saving Club club surf_life_saving emergency lifeguard_base
13,98,way,176326098,-38.383951453214195,144.7724273072527,nan,source Bing natural coastline
11,98,way,147612639,-38.3452327431141,144.7272498686913,nan,amenity parking surface asphalt access parking surface
10,98,way,147612637,-38.34559378064804,144.7272118641609,nan,amenity parking surface asphalt access parking surface
9,98,way,147612636,-38.345468593835676,144.72728163109898,nan,amenity parking surface asphalt access parking surface
6,99,way,958620193,-38.34480869495851,144.7229438426761,nan,natural beach
5,99,way,958620192,-38.336918086764705,144.70772289485245,Portsea Back Beach,Portsea Back Beach natural beach
3,99,way,147611967,-38.343073170920974,144.71970721603495,nan,surface dirt highway path foot
2,99,way,147611966,-38.34307460773447,144.71981805531001,nan,surface dirt highway path foot
15,99,relation,9727563,-38.42093311910459,144.82464498704033,nan,natural scrub fixme large areas of sand and rock should be excluded. type multipolygon
4,99,way,176326098,-38.383951453214195,144.7724273072527,nan,source Bing natural coastline
0,99,way,92640804,-38.34318628278759,144.72326433393175,Coppins Track,Coppins Track surface dirt highway path foot
12,99,relation,4095122,-25.577672428644792,134.35511304954375,Mainland Australia,Mainland Australia boundary land_area type boundary
1,99,way,147611963,-38.342932619745156,144.7199547398633,nan,surface wood highway path layer 1 bridge foot
7,99,relation,2451385,-38.32267844436378,144.70016831546283,Portsea,Portsea population 446 admin_level 9 boundary administrative postal_code 3944 type boundary
10,100,relation,9727563,-38.42093311910459,144.82464498704033,nan,natural scrub fixme large areas of sand and rock should be excluded. type multipolygon
1,100,way,958620192,-38.336918086764705,144.70772289485245,Portsea Back Beach,Portsea Back Beach natural beach
0,100,way,176326098,-38.383951453214195,144.7724273072527,nan,source Bing natural coastline
7,100,relation,4095122,-25.577672428644792,134.35511304954375,Mainland Australia,Mainland Australia boundary land_area type boundary
4,100,relation,3361243,-38.43132202674481,144.88322790779654,Mornington Peninsula National Park,"Mornington Peninsula National Park Mornington Peninsula NP source VicMap ParkRes leisure nature_reserve boundary protected_area type boundary iucn_level II operator Parks Victoria protect_class 2 protection_title National Park - Schedule 2, National Parks Act start_date 1975-12-01"
2,100,relation,2451385,-38.32267844436378,144.70016831546283,Portsea,Portsea population 446 admin_level 9 boundary administrative postal_code 3944 type boundary
3,100,relation,3333281,-38.34192592896233,145.0355945321964,Shire of Mornington Peninsula,Shire of Mornington Peninsula place municipality population 144608 admin_level 6 boundary administrative type boundary
9,100,relation,9457256,-39.49045242723501,146.4511611710002,Bass Strait,Bass Strait natural strait type multipolygon
8,100,relation,4246124,-37.85132459281198,145.26742127833026,Melbourne,Melbourne capital 4 place city population 5031195 alt_name Greater Melbourne admin_level 7 boundary administrative type boundary
6,100,relation,3892970,-38.392387058789225,144.9677183853241,Nepean District,Nepean District Nepean boundary political type boundary political_division au_vic_la
22,101,way,471789660,-38.33488588864721,144.70478872226047,Portsea Surf Lifesaving Club,Portsea Surf Lifesaving Club building
0,101,node,1564961539,-38.3346076,144.7052826,nan,amenity toilets
45,101,relation,9727563,-38.42093311910459,144.82464498704033,nan,natural scrub fixme large areas of sand and rock should be excluded. type multipolygon
1,101,way,6262122,-38.33465399457492,144.70579223279617,nan,amenity parking layer 1
2,101,way,6262133,-38.333991690303584,144.7059329940011,nan,amenity parking layer 1
3,101,way,6262137,-38.33388423375584,144.70438363175302,nan,amenity parking layer 1
27,101,way,958620192,-38.336918086764705,144.70772289485245,Portsea Back Beach,Portsea Back Beach natural beach
21,101,way,176326098,-38.383951453214195,144.7724273072527,nan,source Bing natural coastline
4,101,way,6262150,-38.33394615304671,144.70443590968526,nan,highway service surface paved oneway service parking_aisle
26,101,way,654227035,-38.33358758193302,144.70426746257053,nan,highway service surface paved oneway service parking_aisle
22,102,way,1008231382,-38.32859306707075,144.69130105391358,nan,natural beach
33,102,relation,9727563,-38.42093311910459,144.82464498704033,nan,natural scrub fixme large areas of sand and rock should be excluded. type multipolygon
18,102,way,317078790,-38.329555622155404,144.69211238971667,London Bridge Portsea,London Bridge Portsea natural rock
12,102,way,36925789,-38.32939583190126,144.69519968122168,nan,amenity parking layer 1
4,102,node,3632860913,-38.3291362,144.6954647,nan,amenity drinking_water
16,102,way,176326098,-38.383951453214195,144.7724273072527,nan,source Bing natural coastline
5,102,node,5892410891,-38.3295018,144.6952706,nan,amenity bench
1,102,node,357080126,-38.3294669,144.6934358,London Bridge Lookout,London Bridge Lookout tourism viewpoint
20,102,way,958620192,-38.336918086764705,144.70772289485245,Portsea Back Beach,Portsea Back Beach natural beach
29,102,relation,4095122,-25.577672428644792,134.35511304954375,Mainland Australia,Mainland Australia boundary land_area type boundary
5,103,node,3632860913,-38.3291362,144.6954647,nan,amenity drinking_water
0,103,node,357080124,-38.3290893,144.6955876,nan,amenity toilets
11,103,way,36925784,-38.3293926615998,144.69508295420357,nan,surface paved highway service oneway service parking_aisle
22,103,way,976543761,-38.32930247372598,144.69524293509613,nan,surface paved highway service oneway service parking_aisle
6,103,node,5892410891,-38.3295018,144.6952706,nan,amenity bench
20,103,way,475600760,-38.318623970698475,144.6812366113006,nan,source Bing natural scrub
13,103,way,36925789,-38.32939583190126,144.69519968122168,nan,amenity parking layer 1
17,103,way,176326098,-38.383951453214195,144.7724273072527,nan,source Bing natural coastline
10,103,way,36925783,-38.32898432086297,144.69502967383647,nan,surface paved highway service
7,103,node,5892410897,-38.3299852,144.6953224,nan,amenity bench backrest
12,104,way,36925789,-38.32939583190126,144.69519968122168,nan,amenity parking layer 1
14,104,way,49039280,-38.32921436344793,144.69656675377664,Farnsworth Track,Farnsworth Track highway path foot
17,104,way,358353088,-38.33073437758766,144.70036647101753,Farnsworth Track,Farnsworth Track highway path foot
18,104,way,475600760,-38.318623970698475,144.6812366113006,nan,source Bing natural scrub
0,104,node,357080124,-38.3290893,144.6955876,nan,amenity toilets
24,104,relation,9727563,-38.42093311910459,144.82464498704033,nan,natural scrub type multipolygon fixme large areas of sand and rock should be excluded.
4,104,node,3632860913,-38.3291362,144.6954647,nan,amenity drinking_water
15,104,way,147610651,-38.32813204777201,144.69645135161898,London Bridge Road,London Bridge Road highway tertiary surface asphalt lanes 2 maxspeed 30
22,104,relation,3361243,-38.43132202674481,144.88322790779654,Mornington Peninsula National Park,"Mornington Peninsula National Park Mornington Peninsula NP leisure nature_reserve source VicMap ParkRes boundary protected_area iucn_level II operator Parks Victoria protect_class 2 protection_title National Park - Schedule 2, National Parks Act start_date 1975-12-01 type boundary"
16,104,way,181376801,-38.32760887113901,144.6967828418948,Wilsons Folly,Wilsons Folly highway footway
0,105,way,176326098,-38.383951453214195,144.7724273072527,nan,source Bing natural coastline
3,105,way,669619555,-38.31283721392677,144.67290605211957,nan,natural beach
13,105,relation,9727563,-38.42093311910459,144.82464498704033,nan,natural scrub fixme large areas of sand and rock should be excluded. type multipolygon
4,105,relation,2451385,-38.32267844436378,144.70016831546283,Portsea,Portsea population 446 admin_level 9 boundary administrative postal_code 3944 type boundary
2,105,way,669619552,-38.32777229603683,144.69026218429704,nan,natural cliff
9,105,relation,4095122,-25.577672428644792,134.35511304954375,Mainland Australia,Mainland Australia boundary land_area type boundary
12,105,relation,9457256,-39.49045242723501,146.4511611710002,Bass Strait,Bass Strait natural strait type multipolygon
1,105,way,475600760,-38.318623970698475,144.6812366113006,nan,source Bing natural scrub
10,105,relation,4246124,-37.85132459281198,145.26742127833026,Melbourne,Melbourne capital 4 place city population 5031195 alt_name Greater Melbourne admin_level 7 boundary administrative type boundary
5,105,relation,3333281,-38.34192592896233,145.0355945321964,Shire of Mornington Peninsula,Shire of Mornington Peninsula place municipality population 144608 admin_level 6 boundary administrative type boundary
